Img_path, Caption, Score
sub_data/images/354726.png,a glass ball on the sand at the beach,5.459193706512451
sub_data/images/886149.png,a man in a gas mask holding a lighter,5.8370819091796875
sub_data/images/844601.png,a panda eating bamboo,6.016705513000488
sub_data/images/674024.png,a fish is swimming in the water,4.862052917480469
sub_data/images/387460.png,a person is mixing chocolate in a red bowl,4.222429275512695
sub_data/images/286048.png,a city at night with tall buildings,5.552071571350098
sub_data/images/639560.png,a lamp on a pole,4.775818824768066
sub_data/images/944198.png,a glass with a cookie in it,5.502756595611572
sub_data/images/848643.png,a building on a rocky beach with a cloudy sky,6.013683319091797
sub_data/images/567887.png,a person is parading in the sky,6.00148344039917
sub_data/images/916574.png,an old red barn in the fall,6.365363121032715
sub_data/images/132482.png,a man working on a bike,5.2557454109191895
sub_data/images/226760.png,a woman with long hair and a black and white photo,4.957422733306885
sub_data/images/891766.png,a red and yellow boat,6.00872802734375
sub_data/images/636021.png,a bowl filled with eggs on a black background,5.186293125152588
sub_data/images/350912.png,a lake with rocks and trees in the fore,5.224815368652344
sub_data/images/808574.png,a traffic light,4.803858280181885
sub_data/images/785070.png,a young girl blowing a dandel on a dandel,5.5581464767456055
sub_data/images/942742.png,a church under the northern lights,6.453559875488281
sub_data/images/380.png,a shadow of a man holding a camera,4.635369777679443
sub_data/images/558555.png,a guitar with a blue background,5.1009297370910645
sub_data/images/1209.png,a person standing on a shelf,4.820980548858643
sub_data/images/567811.png,a tortoo turtle in a miniature chair,5.521526336669922
sub_data/images/16537.png,a body of water,4.884464740753174
sub_data/images/263886.png,a man holding a guitar,5.261940002441406
sub_data/images/42990.png,a candle and a rose on a blanket,5.054882526397705
sub_data/images/527851.png,a green car,5.043733596801758
sub_data/images/708726.png,a woman in a space suit holding a cell,5.895140171051025
sub_data/images/803563.png,black and white photograph of leaves,5.247549057006836
sub_data/images/504725.png,a col of a tall ship with ropes,5.196872711181641
sub_data/images/181278.png,a small hourglass with a sand inside,5.07565975189209
sub_data/images/161069.png,a group of beetles on a branch,5.326964855194092
sub_data/images/482764.png,a close up of a clock with a blue background,5.420196533203125
sub_data/images/226561.png,a branch with red flowers on it,4.721446514129639
sub_data/images/332343.png,a couple of palm trees,5.47725772857666
sub_data/images/550334.png,a man and a boy playing basketball on a court,5.468593597412109
sub_data/images/161097.png,a green tomato plant,5.287362098693848
sub_data/images/922271.png,a flaming in the water,5.783383369445801
sub_data/images/336399.png,a man wearing a red scarf,5.823886871337891
sub_data/images/459915.png,a leaf on a wooden surface,5.262026309967041
sub_data/images/786253.png,a body of water,5.707528114318848
sub_data/images/437799.png,a man in a black jacket,5.016696929931641
sub_data/images/53111.png,a man is laying down on a bed,4.6253886222839355
sub_data/images/55933.png,a black and white photo of a rhino,5.560379981994629
sub_data/images/125425.png,a tall building with a blue sky in the background,5.339427947998047
sub_data/images/723140.png,a pile of pumpkins,5.216164588928223
sub_data/images/635021.png,a red sign that says showroom,4.163914680480957
sub_data/images/203063.png,a person is holding a small glass ball,4.507485866546631
sub_data/images/802569.png,a black and white photo of mountains with a light coming from the top,6.056656360626221
sub_data/images/905725.png,a pile of coins on a black background,4.825680255889893
sub_data/images/906300.png,a frog is sitting on a white ring,5.721528053283691
sub_data/images/921334.png,a sidewalk with a bench and a lamp,5.982217788696289
sub_data/images/125073.png,a tall tower,5.686822891235352
sub_data/images/461276.png,a pool ball on a pool table,5.317723274230957
sub_data/images/628239.png,a plant covered in snow,5.4652323722839355
sub_data/images/524717.png,the ose is looking at the camera,5.736561298370361
sub_data/images/856745.png,a sunset on the beach at low tide,6.201486110687256
sub_data/images/905143.png,a bridge over a river,6.016228199005127
sub_data/images/200697.png,a set of six glass bowls,5.6103835105896
sub_data/images/251866.png,a carved pumpkin with a black background,5.3170671463012695
sub_data/images/230351.png,a woman with a hat on her head,5.13852596282959
sub_data/images/415671.png,a red train car,5.087011814117432
sub_data/images/838361.png,a lady bug on a flower,5.96871280670166
sub_data/images/943138.png,a snow covered mountain with trees and a cloud,5.981090068817139
sub_data/images/268267.png,a young boy playing a piano with an older man,5.061266899108887
sub_data/images/42040.png,the telescope at night,5.225643634796143
sub_data/images/35909.png,a wooden fence with a bird on it,4.895155429840088
sub_data/images/103661.png,a woman with a cigarette,5.166080474853516
sub_data/images/261997.png,a lake with trees in the middle of it,5.984701156616211
sub_data/images/204771.png,a white pekin with a fish in its mouth,5.125118255615234
sub_data/images/869528.png,a bunch of balloons and cons on a white surface,5.070219993591309
sub_data/images/763440.png,a close up of a metal fence with a fire in the background,5.35966682434082
sub_data/images/450865.png,a sunset over the city of manila,5.251701831817627
sub_data/images/674265.png,a castle with a tower and a clock on top,5.971059799194336
sub_data/images/257334.png,a black and white photo of flowers,5.364378929138184
sub_data/images/884169.png,a cow grazing in a field of grass,4.648898601531982
sub_data/images/916065.png,a woman sitting on a stone bench,5.66690731048584
sub_data/images/649327.png,a dog laying in the grass with its head turned,5.425298690795898
sub_data/images/875975.png,a row of bikes,6.322588920593262
sub_data/images/279645.png,a train on the tracks,5.625030040740967
sub_data/images/789256.png,two boys playing in a green playground,5.221861839294434
sub_data/images/28772.png,four aces playing cards,5.041510105133057
sub_data/images/799302.png,a fly on a branch,5.01954460144043
sub_data/images/436972.png,a cat with a very long hair,5.340134620666504
sub_data/images/386236.png,a close up of a bunch of purple flowers,4.965320587158203
sub_data/images/239457.png,a vase of flowers,5.2255024909973145
sub_data/images/102257.png,a red parrot with a large beak,5.481062889099121
sub_data/images/883818.png,a bird with a piece of food in its beak,6.070829391479492
sub_data/images/274593.png,a padlock on a chain,4.672187805175781
sub_data/images/743326.png,a seal is laying on the ground,5.450932502746582
sub_data/images/358676.png,a couple of fireworkss on a black background,5.618991374969482
sub_data/images/255256.png,a bird flying over a body of water,5.453000068664551
sub_data/images/760999.png,an old chair in the woods,5.153773784637451
sub_data/images/500527.png,a large building,5.7719292640686035
sub_data/images/494670.png,a chain is attached to a tractor,5.0144853591918945
sub_data/images/766285.png,a gas station with a gas pump and a sign,5.026159286499023
sub_data/images/475030.png,a close up of a piece of paper with a number,5.196710109710693
sub_data/images/478249.png,a close up of a yellow and red machine,4.898622512817383
sub_data/images/537119.png,a large rock in the water,5.567629814147949
sub_data/images/440644.png,a brick wall with a small hole in it,5.518391132354736
sub_data/images/828210.png,a tree with red leaves in front of a white fence,4.97997522354126
sub_data/images/664538.png,a woman with red hair,4.5846452713012695
sub_data/images/556948.png,a bunch of paper birds,4.782151222229004
sub_data/images/557026.png,a woman holding a baby,4.855337619781494
sub_data/images/611523.png,a person walking down a long hallway,4.97564172744751
sub_data/images/464811.png,a white bird with a long beak,5.736388206481934
sub_data/images/309452.png,a close up of a duck's head,5.0385847091674805
sub_data/images/882131.png,a backpack with a camera on top of it,5.851134777069092
sub_data/images/11581.png,a white cutting board,5.757680416107178
sub_data/images/107953.png,a crystal cube with a black background,5.287668228149414
sub_data/images/814486.png,a sunset with a boat in the water,5.308506965637207
sub_data/images/215196.png,a man standing next to a large water sp,5.449347019195557
sub_data/images/635651.png,a woman with a black choker and a black choker,5.839694023132324
sub_data/images/451163.png,a fire is burning on the beach at sunset,5.6233673095703125
sub_data/images/179171.png,a toy with a green hat and blue pants,5.041215896606445
sub_data/images/792707.png,black and white flowers,5.188403606414795
sub_data/images/545587.png,a rusty wheel in a field,6.284572601318359
sub_data/images/545324.png,a cat with a green frame,5.4195451736450195
sub_data/images/29489.png,a moth on a cigarette,4.733153820037842
sub_data/images/466693.png,a butterfly is hanging upside on a branch,6.112187385559082
sub_data/images/270778.png,a stream of water,5.476126670837402
sub_data/images/152979.png,an old barn in the snow,6.0827131271362305
sub_data/images/937884.png,a half of a kiwia kiwia kiwia kiwia kiwia,5.586785793304443
sub_data/images/547794.png,a rocky area with a mountain in the background,5.789332389831543
sub_data/images/37002.png,a pair of shoes with a green sock,4.509098052978516
sub_data/images/20060.png,a motorcycle parked in front of a house,4.510977268218994
sub_data/images/124502.png,a large stone,5.001802921295166
sub_data/images/401576.png,a man sitting on a bench,5.155679702758789
sub_data/images/11425.png,a green bag with a cd and a cd,4.667244911193848
sub_data/images/284568.png,a tree in the snow with a fence in the background,5.313910484313965
sub_data/images/648696.png,a black and white photo of a track,5.042487621307373
sub_data/images/379665.png,a match match is lit by a match match,5.718367576599121
sub_data/images/740199.png,a blue ball is floating in the water,4.9699811935424805
sub_data/images/779957.png,a large building with a lot of ice on the ground,5.077306747436523
sub_data/images/240583.png,a bird perched on a leaf in front of a red background,5.79717493057251
sub_data/images/784430.png,a man and woman walking down a dirt road,5.374843120574951
sub_data/images/211965.png,a blue purse with a silver handle,4.823180675506592
sub_data/images/24746.png,a young boy sitting in a chair with his hands on his chest,4.2725300788879395
sub_data/images/906610.png,a black and white photo of a person on an escala,5.81951904296875
sub_data/images/716610.png,a close up of a vulture looking at the camera,5.352558135986328
sub_data/images/443999.png,a fence with a wooden gate in the middle,5.331525802612305
sub_data/images/127684.png,a book on a table with a light coming from it,4.429065704345703
sub_data/images/337660.png,a woman with long hair,4.058300971984863
sub_data/images/106754.png,a girl with her hand on her face,4.625116348266602
sub_data/images/278346.png,a plate with a plate of food on it,6.152117729187012
sub_data/images/331711.png,a stone archway with a pot of flowers,5.560026168823242
sub_data/images/394698.png,a pen and a pencil on a white surface,5.776875972747803
sub_data/images/682954.png,a baby with a white shirt,5.471146583557129
sub_data/images/742109.png,a woman with a veil and a red lipstick,5.717369079589844
sub_data/images/7940.png,a close up of a couch with a blue and white background,4.973212242126465
sub_data/images/322584.png,a woman is holding a cup in her hand,5.540137767791748
sub_data/images/405126.png,a bottle of water sitting on top of a rock,4.861164569854736
sub_data/images/556210.png,a view of a mountain range with trees and mountains in the distance,4.813689708709717
sub_data/images/251459.png,a bottle of liquid,5.494693756103516
sub_data/images/1449.png,a clock with gears and gears on it,4.842692852020264
sub_data/images/579595.png,a red rose is in the middle of a green background,5.235225677490234
sub_data/images/58044.png,a metal object with a handle on it,4.669289588928223
sub_data/images/383588.png,a man sitting on a bench in the woods,6.087769985198975
sub_data/images/216148.png,a green leaf with water droplets on it,5.203063011169434
sub_data/images/412028.png,a woman riding a horse over a jump,4.859999656677246
sub_data/images/862056.png,a surfboard is laying on the beach,4.897693157196045
sub_data/images/454026.png,a matchstick with a red matchstick on it,5.833072662353516
sub_data/images/500322.png,a road with a tree and grass in the middle,4.347923755645752
sub_data/images/430401.png,a skateboarder is riding down a set of stairs,5.125213146209717
sub_data/images/935348.png,a man walking down a street in the rain,5.706905364990234
sub_data/images/626047.png,a frosty tree branch with a few leaves on it,5.289024353027344
sub_data/images/199305.png,a close up of a green leaf,5.3340301513671875
sub_data/images/819582.png,crumpled paper on a table,4.993800640106201
sub_data/images/701921.png,a fire is lit in the dark,5.388567924499512
sub_data/images/225904.png,a black and white photo of a tree,5.772500991821289
sub_data/images/324751.png,a man sitting on a dock watching the sunset,5.405562400817871
sub_data/images/139341.png,a man sitting in the snow,4.847208023071289
sub_data/images/775598.png,a blue water droplet,4.544372081756592
sub_data/images/514212.png,a black hole in the sky,3.337611675262451
sub_data/images/106185.png,a woman riding a horse in a field,4.187045574188232
sub_data/images/699699.png,a bottle of liquor and a book on a black cloth,4.953360557556152
sub_data/images/897266.png,a stone wall with holes,5.3942766189575195
sub_data/images/826061.png,a mushroom in the ground,5.300360202789307
sub_data/images/778528.png,a green tennis ball on a branch with snow,5.109488487243652
sub_data/images/25479.png,a bench with a bag on it,5.506944179534912
sub_data/images/911848.png,a boat in the water,4.822676181793213
sub_data/images/276045.png,a large building,5.305075645446777
sub_data/images/801208.png,an old truck is sitting in the woods,5.630133628845215
sub_data/images/90751.png,a little girl sitting at a table with her shoes,5.361747741699219
sub_data/images/921472.png,a woman in a blue dress sitting on a wooden floor,5.693641185760498
sub_data/images/689019.png,a sign with a number of six on it,5.371525764465332
sub_data/images/96291.png,a footprint in the sand of a beach,5.0802741050720215
sub_data/images/606835.png,an old trailer is parked in the woods,5.462677955627441
sub_data/images/896880.png,a statue of a person with their hands together,5.545257091522217
sub_data/images/152335.png,a man is spinning a blue hut,5.419132232666016
sub_data/images/236316.png,two yellow flowers against a blue wooden fence,5.7193803787231445
sub_data/images/796117.png,a small dog standing in front of a car,5.194727897644043
sub_data/images/693170.png,a picture of a light bulb and a picture of a light bulb,5.205636978149414
sub_data/images/874443.png,a woman holding an apple,5.235109329223633
sub_data/images/841949.png,a bird on a tree,5.33940315246582
sub_data/images/167649.png,two women touching,5.128535270690918
sub_data/images/409448.png,a small yellow rubber duck sitting on a rock,5.482706069946289
sub_data/images/524012.png,a grave with a red flower on it,5.111604690551758
sub_data/images/165518.png,a black and white photo of a building with a roof,5.539602279663086
sub_data/images/833815.png,a flock of birds flying in the sky,6.069177627563477
sub_data/images/793535.png,a green bird with a black beak,5.778347015380859
sub_data/images/42902.png,a close up of a blue light on a black surface,5.112765312194824
sub_data/images/730996.png,a teddy bear sitting on a black background,5.406839370727539
sub_data/images/742025.png,a woman with a tooth in her mouth,4.802558422088623
sub_data/images/346382.png,a glass of water and a bottle of water,5.061746597290039
sub_data/images/472192.png,a firefighter is climbing up a ladder,5.921124458312988
sub_data/images/173977.png,a man standing on a stage with a sword,5.279165267944336
sub_data/images/161791.png,a cat's face,5.90528678894043
sub_data/images/32224.png,a cross on a hill,4.976212024688721
sub_data/images/192000.png,a snowboarder is in the snow at night,4.857998371124268
sub_data/images/957670.png,a small waterfall under a stone bridge,5.728864669799805
sub_data/images/627373.png,a bridge with a light on it,4.978490352630615
sub_data/images/169308.png,a close up of a pink flower with white petals,4.5713372230529785
sub_data/images/332006.png,a green dome on top of a building,5.580379009246826
sub_data/images/73832.png,a shadow of a light shining on a wall,4.988155841827393
sub_data/images/850634.png,a lantern hanging from a snowy covered tree,5.741230010986328
sub_data/images/377580.png,a man riding a horse across a bridge,5.129539489746094
sub_data/images/497936.png,a wooden doll with a lady bug on it,5.6045732498168945
sub_data/images/696492.png,a rusty light on a wooden wall,5.228475570678711
sub_data/images/516181.png,a brick wall with a red brick on it,5.192633628845215
sub_data/images/677781.png,a flower in the middle of a field,4.6442155838012695
sub_data/images/183563.png,a black wire with a red and yellow wire,4.315793991088867
sub_data/images/114597.png,a field with a fence and trees in the background,5.223718643188477
sub_data/images/319748.png,a red plastic case with six metal knobs,4.979049205780029
sub_data/images/322064.png,a person writing on a piece of paper,5.111454486846924
sub_data/images/282000.png,a statue of an eagle on a stone in front of a lake,5.165033340454102
sub_data/images/574133.png,a jet flying in the sky,5.050249099731445
sub_data/images/3530.png,water is flowing from the building,4.8281989097595215
sub_data/images/50631.png,a sunset on the beach with waves crashing in the fore,5.438093185424805
sub_data/images/848682.png,a woman in a blue dress,6.423060417175293
sub_data/images/920854.png,a turtle swimming in the ocean with many fish,5.5380425453186035
sub_data/images/664130.png,a baby girl in a white hat and white dress,5.350620269775391
sub_data/images/288382.png,a blue sked yarn,5.276303291320801
sub_data/images/783902.png,a man with his mouth open and his face covered in a black and white photo,5.203488349914551
sub_data/images/577618.png,a man surfing in the ocean,5.938002586364746
sub_data/images/562263.png,a man playing a saxophone,5.768038749694824
sub_data/images/91045.png,a man sitting on a bed with a paper taped over his mouth,4.908051013946533
sub_data/images/492071.png,a waterfall with a bunch of green leaves,5.5239105224609375
sub_data/images/85778.png,a fountain in a city at night,5.178555488586426
sub_data/images/831303.png,a blur of a bus,5.720626354217529
sub_data/images/161308.png,a view of the ocean from a restaurant,4.915073394775391
sub_data/images/106926.png,a black and white photo of a woman's hands,5.396302223205566
sub_data/images/446692.png,a blue wall,5.611047744750977
sub_data/images/287805.png,a cat sitting on the porch of a house,5.1021833419799805
sub_data/images/583202.png,a large grassy field,5.551668643951416
sub_data/images/83352.png,a paint brush, a paint brush, and a paint palette,4.885087966918945
sub_data/images/454310.png,a boy holding a lit candle in his hand,5.468332290649414
sub_data/images/287262.png,a close up of a flower with a diamond in it,5.061082363128662
sub_data/images/61132.png,popcorn box with popcorn,5.290002346038818
sub_data/images/16505.png,a single pink flower,5.300658702850342
sub_data/images/847906.png,a tree in the snow,5.578930854797363
sub_data/images/634893.png,a woman sitting on a bed in a dark room,4.7408766746521
sub_data/images/134721.png,a plate of cookies,5.801164627075195
sub_data/images/632888.png,a river with snow on the ground,5.255306720733643
sub_data/images/539184.png,a blue vase with a flower inside,5.260396480560303
sub_data/images/314494.png,two action figures of two men in orange shirts,5.354795455932617
sub_data/images/547443.png,a man sitting on a rock near the ocean,5.575787544250488
sub_data/images/894007.png,a couple of cows standing in a field,5.171748161315918
sub_data/images/921166.png,a man walking down a snowy street at night,5.575923919677734
sub_data/images/22701.png,a green and black photo of a river,5.071503162384033
sub_data/images/807446.png,a woman is standing outside of a building,5.5795488357543945
sub_data/images/335262.png,a close up of a clarinet with a string,4.805717468261719
sub_data/images/633720.png,an old house in the woods with leaves on the ground,4.944153308868408
sub_data/images/199426.png,a bottle of water,5.216825485229492
sub_data/images/676717.png,a close up of a flower on a tree,5.384397506713867
sub_data/images/824362.png,four red arrows flying in the sky,5.322750091552734
sub_data/images/556106.png,a woman with a flag on her head,5.011505603790283
sub_data/images/810923.png,photograph - rocky beach by scott scott,5.688508033752441
sub_data/images/737862.png,a bottle filled with salt and salt,5.700456619262695
sub_data/images/755621.png,a rolling rolling dough,5.4960432052612305
sub_data/images/770483.png,a group of people riding horses in a field,5.414546966552734
sub_data/images/770408.png,a man with a tie and a black sweater,5.483226776123047
sub_data/images/619197.png,a silver pumpkin sitting on top of snow,4.917688846588135
sub_data/images/6830.png,a small orange bug crawling on a concrete surface,4.22259521484375
sub_data/images/921744.png,a small ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant,5.491235733032227
sub_data/images/924747.png,a bird perched on a branch in a tree,5.738273620605469
sub_data/images/95617.png,a small fig of a man sitting on a ledge,5.331843376159668
sub_data/images/759063.png,a lighter with a lighter lighter on it,4.913183689117432
sub_data/images/458330.png,a naked woman standing in the dark,5.8786773681640625
sub_data/images/229564.png,a red pepper pepper pepper pepper pepper pepper pepper pepper pepper pepper pepper pepper pepper pepper pepper pepper pepper,5.238088607788086
sub_data/images/765317.png,a person is flying a kite on a mountain,5.484116554260254
sub_data/images/673997.png,a bowl of yories with strawberries in it,4.959115028381348
sub_data/images/315264.png,a white ceiling,5.186183452606201
sub_data/images/948269.png,a squirrel is sitting in a tree,5.711108684539795
sub_data/images/263513.png,a construction site with a crane and a crane,4.977105140686035
sub_data/images/461636.png,a little girl blowing candles on a birthday cake,5.224498748779297
sub_data/images/20240.png,a boat is in the water near a small island,5.12903356552124
sub_data/images/6296.png,a man is sitting on the beach,5.032675266265869
sub_data/images/759271.png,a little girl sitting on a pot with a spoon and spoon,5.377920627593994
sub_data/images/405255.png,purple flowers with green leaves in the background,5.816012382507324
sub_data/images/475964.png,a black and white photo of a fist,5.754878997802734
sub_data/images/921102.png,a manne in a window with a blue sky in the background,5.234084606170654
sub_data/images/948987.png,a field with yellow flowers and trees,5.269919395446777
sub_data/images/13963.png,a river with a few trees and snow,5.634444236755371
sub_data/images/387936.png,a woman leaning against a green brick wall,5.498719215393066
sub_data/images/909187.png,the lights of the city lights up the sky,5.777331829071045
sub_data/images/885777.png,peanuts in a bowl,5.366812705993652
sub_data/images/812913.png,a bed in an abandoned building with graffiti on the walls,6.050412654876709
sub_data/images/125686.png,a close up of a pile of yellow candy,4.859586715698242
sub_data/images/296481.png,a frosty window with a lot of birds flying in the air,5.997164726257324
sub_data/images/321349.png,a black and white photo of a city,5.847306251525879
sub_data/images/851319.png,a man in silhouette with his arms outstretched,5.538926601409912
sub_data/images/450550.png,a tent is pitched in the sand at the beach,6.25321102142334
sub_data/images/638946.png,a bird standing on a log,4.898183345794678
sub_data/images/945557.png,a rocky cliff,6.377681255340576
sub_data/images/24604.png,a woman looking out a window at a city,3.788935661315918
sub_data/images/814472.png,a person is drawing a picture of a pencil,5.537958145141602
sub_data/images/743693.png,a person holding a watch in their hands,5.44320011138916
sub_data/images/368456.png,a stack of books with gold lettering on them,5.23923921585083
sub_data/images/854641.png,a purple flower with a yellow center,5.089489936828613
sub_data/images/410344.png,a close up of a metal pipe on a brick wall,4.478425025939941
sub_data/images/236162.png,a woman is sitting in a tree and talking on a cell,4.859993934631348
sub_data/images/854118.png,a woman wearing a hat and a costume,5.229231357574463
sub_data/images/477350.png,a bridge over the ocean,6.009254455566406
sub_data/images/304168.png,a person taking a picture of the empire building,4.970926284790039
sub_data/images/835254.png,two women dressed in nun costumes,5.188833236694336
sub_data/images/30658.png,a green bottle with a broken glass inside,5.028606414794922
sub_data/images/85087.png,a man with a surprised look on his face,4.753662109375
sub_data/images/458426.png,a green beetle sitting on a plant,5.689455032348633
sub_data/images/43103.png,a blue and white tile with a small piece of plastic,5.1941609382629395
sub_data/images/501997.png,a man walking down a street with palm trees,5.923807144165039
sub_data/images/240522.png,red tulips photograph,5.387304306030273
sub_data/images/863463.png,two wedding rings on a black background,4.92573881149292
sub_data/images/22395.png,a black and white photo of a lake,5.409049987792969
sub_data/images/127744.png,a pink truck sitting in a field,5.204035758972168
sub_data/images/883712.png,a group of blue and green lights,3.9395384788513184
sub_data/images/671018.png,a close up of a glass bottle with a metal handle,5.527857780456543
sub_data/images/295601.png,a man with a light on his chest,5.156696319580078
sub_data/images/122123.png,a man walking down a long hallway,5.861473083496094
sub_data/images/534869.png,a blue bowl with the word fr fr fr fr fr fr fr fr fr fr fr fr fr,5.051875114440918
sub_data/images/283002.png,a white electronic device,5.049969673156738
sub_data/images/103700.png,a leaf with a small insect on it,4.584841728210449
sub_data/images/26201.png,a man is making a piece of meat,5.009317874908447
sub_data/images/737787.png,a person walking through a forest with a blue balloon,6.2507171630859375
sub_data/images/776103.png,a blue light shining through a black background,5.318317890167236
sub_data/images/87712.png,a person sitting on a rock by the ocean,4.745666980743408
sub_data/images/30146.png,a picture of shells and shells in a wooden frame,4.894775390625
sub_data/images/878376.png,a soccer ball on a table,5.242924213409424
sub_data/images/228022.png,a tree branch,4.908705711364746
sub_data/images/668944.png,a woman in a blue dress is dancing,5.622979164123535
sub_data/images/434169.png,a close up of a flower on a glass,5.581480026245117
sub_data/images/467386.png,two pears on a white surface,5.429840087890625
sub_data/images/278066.png,dice are on the table,5.804600715637207
sub_data/images/135037.png,a man in a hat and glasses is standing in the snow,5.117030143737793
sub_data/images/439081.png,a woman holding a pear,5.970587253570557
sub_data/images/832035.png,a fence in the middle of a field,5.3643903732299805
sub_data/images/164990.png,two red houses on the beach in the evening,5.986004829406738
sub_data/images/798123.png,a black and white photo of a statue,5.8881707191467285
sub_data/images/657062.png,a woman with long hair,4.333646297454834
sub_data/images/906168.png,six green bottles of beer,5.180299758911133
sub_data/images/396697.png,a close up of a green plant with long, thin stems,5.194427967071533
sub_data/images/809772.png,a colorful background of many colored paper umbrellas,5.899806499481201
sub_data/images/205289.png,a che che che che che che che che che che che che che che che che che che,5.037790775299072
sub_data/images/49870.png,a red pepper with a green leaf inside,5.601816177368164
sub_data/images/937788.png,a black and white photo of a person standing in the rain,5.369379043579102
sub_data/images/696933.png,a green door,5.213082313537598
sub_data/images/913266.png,a large tree,5.235955238342285
sub_data/images/914915.png,a body of water,5.871405124664307
sub_data/images/591721.png,a path leading to the beach,4.648144721984863
sub_data/images/361607.png,the temple of poset at the valley of the kings, lux valley of the kings, lux,5.430746555328369
sub_data/images/339544.png,a bridge over a body of water,5.89763879776001
sub_data/images/564054.png,a little girl with curly hair,5.166848182678223
sub_data/images/359993.png,a group of nesting dolls sitting next to each other nesting dolls,5.270355224609375
sub_data/images/846708.png,a lighthouse on a rocky shore,5.863032341003418
sub_data/images/923807.png,a black and white photo of a hill,5.543877601623535
sub_data/images/719534.png,a person riding a horse,5.093145370483398
sub_data/images/569687.png,a fish that is swimming in the water,4.73496150970459
sub_data/images/72640.png,a clear blue sky,5.576629638671875
sub_data/images/94643.png,a man on a snowboard,5.3269805908203125
sub_data/images/466765.png,a bunch of tomatoes and green leaves,5.457326412200928
sub_data/images/927732.png,a mirror with a city in the background,5.226949691772461
sub_data/images/309844.png,a light bulb with a long exposure,5.54628324508667
sub_data/images/42307.png,rain drops on the window,5.127716541290283
sub_data/images/83916.png,a glass with a red and green design on it,4.981017112731934
sub_data/images/659126.png,a baby seal on the beach,5.2277913093566895
sub_data/images/396133.png,a woman laying on a bed with a cat,4.813143253326416
sub_data/images/760861.png,a black dog rolling on its back in the grass,5.330461025238037
sub_data/images/306176.png,a building with a blue roof,5.207085132598877
sub_data/images/421375.png,a fork and spoon,4.706809997558594
sub_data/images/134361.png,a black and white photo of a waterfall,5.9793853759765625
sub_data/images/885956.png,a col of photos and a woman's face,5.405185699462891
sub_data/images/7801.png,a close up of a green vase with some white flowers,4.872443675994873
sub_data/images/743523.png,a picture of a sunset,5.386042594909668
sub_data/images/702042.png,a boy in the water,5.150049209594727
sub_data/images/23128.png,a blue liquid,5.692837715148926
sub_data/images/626420.png,a close up of a fire with lots of wood,5.332681179046631
sub_data/images/664264.png,a woman with a surprised expression,5.63615608215332
sub_data/images/158907.png,a man loading boxes onto a truck,4.412322521209717
sub_data/images/251913.png,a street with a traffic light and a stop light,5.143378734588623
sub_data/images/126839.png,a yellow marker with a yellow marker on it,5.088536739349365
sub_data/images/444780.png,a tall building,4.820240497589111
sub_data/images/389137.png,a man sitting at a desk with a book and a pen,5.613836288452148
sub_data/images/417195.png,a bird is standing in the snow near a fence,4.4404191970825195
sub_data/images/12906.png,a ceiling fan with a light on it,5.2652201652526855
sub_data/images/125311.png,a blur of trees,4.449188232421875
sub_data/images/108550.png,a spoon full of soup with a bag of animal cracks in the background,5.105226993560791
sub_data/images/605770.png,a bee is flying around a flower,4.655130386352539
sub_data/images/288426.png,a close up of a child's blue eyes,4.512799263000488
sub_data/images/841842.png,a long exposure of the sunset over the water and rocks at the shore of a lake,6.067770957946777
sub_data/images/751889.png,a large piece of metal,5.5720930099487305
sub_data/images/142318.png,a street sign with the sun shining in the background,4.439408779144287
sub_data/images/884901.png,a flower with a bug on it's stem,5.504491806030273
sub_data/images/880354.png,a woman with a green face and a black face,5.224663734436035
sub_data/images/955065.png,two starfishs in an aquarium,5.486154079437256
sub_data/images/682565.png,a bridge over a river with trees in the background,5.08968448638916
sub_data/images/224718.png,a pair of cowboy boots and a hat,5.171529769897461
sub_data/images/186062.png,the opera opera opera opera opera opera opera opera opera opera opera opera opera opera opera opera opera opera,5.564700603485107
sub_data/images/343735.png,a lion is looking at the camera,5.317418098449707
sub_data/images/790204.png,a dog jumping in the air with a frurd frurd,5.6933794021606445
sub_data/images/472533.png,a person holding a small ring in their hand,5.048863887786865
sub_data/images/842778.png,a girl holding a small globe,5.257397174835205
sub_data/images/735143.png,a long road with a car driving down it,4.858292102813721
sub_data/images/313334.png,a close up of a plant with green leaves,5.02103328704834
sub_data/images/511880.png,a single flower,5.381577014923096
sub_data/images/837035.png,a close up of a circuit with a pair of pliers,4.740901947021484
sub_data/images/429250.png,a bridge over a river,5.785525798797607
sub_data/images/760127.png,a woman wearing a mask and scarf,5.579549312591553
sub_data/images/759791.png,a body of water,5.784125328063965
sub_data/images/633095.png,a cabin sits on the side of a lake at sunset,6.439489364624023
sub_data/images/12686.png,a lemon on a black surface,5.628427505493164
sub_data/images/727013.png,a woman holding a can of pepsi,4.725354194641113
sub_data/images/957587.png,a long road with a red light on it,6.457494735717773
sub_data/images/750538.png,a person walking down a path at night,4.987654685974121
sub_data/images/78508.png,a plant with green leaves growing out of it,4.615686416625977
sub_data/images/60264.png,a close up of a gold and black metal object,5.591835021972656
sub_data/images/892228.png,a group of people standing in a circle,5.849114894866943
sub_data/images/396784.png,a bird perched on a pole,5.315077781677246
sub_data/images/577948.png,a woman with a white smile,5.014585971832275
